OMNIWeb Plus Browser Results

Listing for omni2 data from 20230101 to 20251225
Selected parameters:
 1 Scalar B, nT
 2 BZ, nT (GSM)
 3 SW Proton Density, N/cm^3
 4 SW Plasma Speed, km/s

YEAR DOY HR    1     2     3     4 
2024 187  7  11.4   4.9   3.8  340.
2024 187  8  11.3   3.9   3.5  344.
2024 187  9  10.8   4.1   3.8  351.
2024 187 10  10.1   4.0   3.9  351.
2024 187 11   9.2   0.8   8.5  354.
2024 187 12   5.0  -2.8  18.1  366.
2024 187 13   4.9   0.2  15.7  358.
2024 187 14   5.7   1.2  14.4  356.
2024 187 15   7.8   0.4   5.4  336.
2024 187 16   7.4  -1.6   4.8  341.
2024 187 17   7.0  -1.9   5.2  337.
2024 187 18   6.9  -1.5   5.2  337.
2024 187 19   6.8   1.4   5.0  342.
2024 187 20   6.7   2.3   4.8  349.
2024 187 21   6.5  -0.1   4.3  340.
2024 187 22   6.1   1.6   4.0  341.
2024 187 23   5.0   0.4   4.3  348.
2024 188  0   5.0   0.3   4.7  349.
2024 188  1   5.6   1.3   4.6  350.
2024 188  2   5.9   2.5   3.5  354.
2024 188  3   6.1   2.6   3.8  359.
2024 188  4   6.2   1.4   4.1  359.
2024 188  5   6.4   0.5   3.7  347.
2024 188  6   6.2  -0.5   3.7  345.
2024 188  7   6.1   2.5   4.2  349.
2024 188  8   6.2   3.3   5.0  348.
2024 188  9   5.3   2.3   5.6  350.
2024 188 10   4.2   1.6   7.4  338.
2024 188 11   5.2   2.0   4.9  332.
2024 188 12   5.7   1.8   3.5  325.
2024 188 13   5.7   0.9   3.6  325.
2024 188 14   5.7   0.8   3.6  323.
2024 188 15   5.4   2.0   3.6  325.
2024 188 16   5.3   2.1   3.3  320.
2024 188 17   5.6   0.7   3.4  315.
2024 188 18   5.7  -0.7   3.4  315.
2024 188 19   5.9  -0.9   3.0  310.
2024 188 20   6.3  -0.2   4.0  310.
2024 188 21   6.6  -0.9   4.4  312.
2024 188 22   6.9  -2.0   4.9  313.
2024 188 23   6.8  -1.4   4.3  315.
2024 189  0   6.3  -3.0   6.1  320.
2024 189  1   7.2  -3.0   4.4  320.
2024 189  2   7.0   3.0   7.3  334.
2024 189  3   6.7   0.5   7.3  330.
2024 189  4   6.2   0.0   8.9  328.
2024 189  5   6.5   2.9   8.5  330.
2024 189  6   6.4  -1.8   7.0  334.
2024 189  7   6.8  -2.5   6.3  327.
2024 189  8   6.5   0.5   7.1  319.
2024 189  9   6.6   0.8   6.5  314.
2024 189 10   6.3  -0.5   7.0  318.
2024 189 11   6.6   0.8   6.9  318.
2024 189 12   6.8   0.7   7.3  322.
2024 189 13   6.7  -0.2   6.7  323.
2024 189 14   5.0   0.8   7.0  351.
2024 189 15   6.0   0.6   6.3  345.
2024 189 16   5.0  -0.4   8.2  365.
2024 189 17   4.9  -0.1   8.9  357.
2024 189 18   7.8   1.8   8.1  332.
2024 189 19   5.9   2.4   9.8  351.
2024 189 20   5.5  -0.9   8.8  359.
2024 189 21   7.5  -4.6   6.1  372.
2024 189 22   7.0  -4.0   4.7  379.
2024 189 23   6.1  -0.2   4.4  369.
2024 190  0   5.0   1.1   4.3  357.
2024 190  1   3.7   1.2   5.3  387.
2024 190  2   5.1  -0.8   3.6  375.
2024 190  3   5.5   0.8   3.2  368.
2024 190  4   5.9  -2.1   3.9  369.
2024 190  5   5.7   0.2   4.5  375.
2024 190  6   6.2  -0.3   5.2  372.
2024 190  7   6.9  -0.8   6.4  375.
2024 190  8   6.7  -2.9   8.6  377.
2024 190  9   8.6  -0.3   9.0  388.
2024 190 10   9.2  -6.7   9.6  377.
2024 190 11  10.4  -1.1   9.2  377.
2024 190 12   9.1   2.4  14.8  380.
2024 190 13   7.5  -0.6  15.9  390.
2024 190 14   3.9  -1.2  19.1  399.
2024 190 15   5.0   0.3  11.3  417.
2024 190 16   5.0   0.2   9.9  425.
2024 190 17   4.2  -0.9   9.5  414.
2024 190 18   4.9  -2.2   8.2  414.
2024 190 19   4.5  -2.7   7.9  404.
2024 190 20   3.4  -2.2   8.7  389.
2024 190 21   2.5  -0.4   9.1  383.
2024 190 22   2.6   0.1   8.2  389.
2024 190 23   3.6  -0.3   7.9  390.
2024 191  0   3.2  -1.0   7.9  379.
2024 191  1   4.4   0.6   6.5  376.
2024 191  2   4.5  -0.8   6.6  380.
2024 191  3   4.9  -1.0   6.2  378.
2024 191  4   4.8  -1.4   5.4  370.
2024 191  5   5.2  -0.6   4.5  364.
2024 191  6   5.6   1.5   4.4  368.
2024 191  7   5.0   1.4   4.9  370.
2024 191  8   4.2  -1.6   5.5  370.
2024 191  9   3.6  -1.1   5.8  367.
2024 191 10   3.9  -2.0   6.0  376.
2024 191 11   5.2  -2.5   5.9  380.
2024 191 12   5.6  -2.5   6.2  374.
2024 191 13   5.9   0.8   6.1  375.
2024 191 14   4.4   1.1   6.0  376.
2024 191 15   4.6   0.8   6.2  381.
2024 191 16   4.3  -1.6   6.4  375.
2024 191 17   3.9  -0.9   6.6  383.
2024 191 18   4.5   1.3   6.9  388.
2024 191 19   5.2   0.6   7.1  385.
2024 191 20   5.1   0.5   7.4  385.
2024 191 21   4.7   1.0   7.4  376.
2024 191 22   5.1   0.1   7.6  384.
2024 191 23   4.9  -2.0   7.2  377.
2024 192  0   4.9  -0.5   7.2  379.
2024 192  1   4.3   0.1   7.7  385.
2024 192  2   4.0   0.3   7.7  385.
2024 192  3   4.8   0.7   8.0  387.
2024 192  4   5.1  -1.6   7.5  381.
2024 192  5   4.6  -1.2   6.9  377.
2024 192  6   4.8   0.3   6.6  379.
2024 192  7   5.6   1.0   6.4  393.
2024 192  8   5.6   1.1   6.2  399.
2024 192  9   5.7   2.5   6.0  404.
2024 192 10   5.7   2.0   6.3  397.
2024 192 11   5.4  -0.6   5.9  383.
2024 192 12   4.9   1.3   5.8  394.
2024 192 13   5.0   1.0   5.5  390.
2024 192 14   3.8  -0.6   5.8  379.
2024 192 15   4.3  -1.5   5.4  368.
2024 192 16   4.6   0.6   5.1  383.
2024 192 17   4.6   1.5   4.9  378.
2024 192 18   4.3   0.1   4.8  373.
2024 192 19   4.3   0.1   5.0  379.
2024 192 20   4.6  -2.1   4.9  370.
2024 192 21   4.6  -1.2   5.2  381.
2024 192 22   4.6  -2.6   5.1  377.
2024 192 23   4.7  -3.9   5.1  382.
2024 193  0   4.5  -1.3   5.2  375.
2024 193  1   4.2   2.3   5.1  369.
2024 193  2   4.5  -0.1   4.7  360.
2024 193  3   4.8  -1.7   4.7  359.
2024 193  4   4.5  -1.5   4.1  355.
2024 193  5   4.5  -2.3   4.4  365.
2024 193  6   4.1   0.1   4.6  369.
2024 193  7   3.9   1.3   4.6  367.
2024 193  8   4.2   0.3   4.4  360.
2024 193  9   4.2   1.7   5.1  365.
2024 193 10 999.9 999.9 999.9 9999.
2024 193 11 999.9 999.9 999.9 9999.
2024 193 12 999.9 999.9 999.9 9999.
2024 193 13 999.9 999.9 999.9 9999.
2024 193 14 999.9 999.9 999.9 9999.
2024 193 15 999.9 999.9 999.9 9999.
2024 193 16 999.9 999.9 999.9 9999.
2024 193 17 999.9 999.9 999.9 9999.
2024 193 18 999.9 999.9 999.9 9999.
2024 193 19 999.9 999.9 999.9 9999.
2024 193 20 999.9 999.9 999.9 9999.
2024 193 21 999.9 999.9 999.9 9999.
2024 193 22 999.9 999.9 999.9 9999.
2024 193 23 999.9 999.9 999.9 9999.
2024 194  0 999.9 999.9 999.9 9999.
2024 194  1   4.3   0.9 999.9 9999.
2024 194  2   4.9  -1.4   6.2  351.
2024 194  3   5.0   3.3   6.2  351.
2024 194  4   5.2   1.0 999.9 9999.
2024 194  5   5.4  -3.0   5.6  357.
2024 194  6   5.1  -3.2   6.2  354.
2024 194  7   4.6  -1.2   5.9  347.
2024 194  8   5.2  -2.7   6.0  354.
2024 194  9   4.7  -3.0   5.8  352.
2024 194 10   4.5   1.2   6.0  326.
2024 194 11   4.7  -1.0   5.7  345.
2024 194 12   5.2   1.6   5.4  343.
2024 194 13   5.8   3.7   5.6  342.
2024 194 14   5.8   4.3 999.9 9999.
2024 194 15   5.9   3.9 999.9 9999.
2024 194 16   5.9   2.2 999.9 9999.
2024 194 17   6.1   1.6 999.9 9999.
2024 194 18   6.3   2.6 999.9 9999.
2024 194 19   6.1   2.0 999.9 9999.
2024 194 20   6.0   0.0 999.9 9999.
2024 194 21   6.0   1.2 999.9 9999.
2024 194 22   5.9  -0.1 999.9 9999.
2024 194 23   6.1   0.9   3.5  348.
2024 195  0   6.0   1.1 999.9 9999.
2024 195  1   5.9   0.2 999.9 9999.
2024 195  2   5.8   0.0   4.0  326.
2024 195  3   6.0   1.2 999.9 9999.
2024 195  4   6.1   1.9 999.9 9999.
2024 195  5   6.1   1.7   4.3  329.
2024 195  6   6.1   2.3   4.4  324.
2024 195  7   6.0   0.6   4.1  314.
2024 195  8   6.2   0.2   4.5  310.
2024 195  9   6.2   0.9   4.0  318.
2024 195 10   6.3  -0.2   4.3  316.
2024 195 11   6.4   0.5   4.7  317.
2024 195 12   6.5   0.2   5.0  325.
2024 195 13   6.6   0.5   5.1  320.
2024 195 14   6.5  -0.3   5.1  318.
2024 195 15   6.5  -0.6   5.3  322.
2024 195 16   6.5  -0.2   5.3  314.
2024 195 17   6.5  -1.0   5.1  310.
2024 195 18   6.4  -0.8   5.6  309.
2024 195 19   6.5  -1.2   5.7  308.
2024 195 20   5.3   1.0   8.7  329.
2024 195 21   5.3   0.9   8.1  330.
2024 195 22   5.2   0.4   8.6  325.
2024 195 23   5.6  -0.9   8.4  320.
2024 196  0   5.3  -2.8   8.7  310.
2024 196  1   5.1  -2.2   7.5  298.
2024 196  2   5.6  -0.7   6.1  287.
2024 196  3   5.4  -1.3   6.1  284.
2024 196  4   6.4  -1.6   7.9  297.
2024 196  5   6.7  -1.5   9.9  290.
2024 196  6   4.2  -1.1  12.6  304.
2024 196  7   5.4   0.0  10.9  310.
2024 196  8   5.9  -1.1   9.8  309.
2024 196  9   5.8  -1.1  10.2  305.
2024 196 10   6.0   0.4   9.5  301.
2024 196 11   5.7  -2.6   8.2  305.
2024 196 12   3.6  -2.0  15.9  299.
2024 196 13   2.1   0.1  19.1  301.
2024 196 14   2.4   0.0  19.0  302.
2024 196 15   2.9   0.1  17.0  295.
2024 196 16   2.2  -0.1  16.2  289.
2024 196 17   2.5  -1.1  15.7  282.
2024 196 18   2.6   0.1  14.5  282.
2024 196 19   5.1  -1.1   9.0  300.
2024 196 20   5.5  -1.1   8.4  304.
2024 196 21   4.8   0.0   9.9  307.
2024 196 22   4.8   3.0   8.6  307.
2024 196 23   4.8   2.7   8.0  311.
2024 197  0   5.0   1.8   7.8  311.
2024 197  1   3.4  -1.1   9.2  307.
2024 197  2   2.1  -0.4  10.7  304.
2024 197  3   2.7   1.1  11.9  303.
2024 197  4   3.0  -0.3  10.7  297.
2024 197  5   3.3  -1.5   8.3  300.
2024 197  6   4.5  -1.0   5.4  300.
2024 197  7   4.3   1.2   5.5  306.
2024 197  8   3.9   0.9   6.6  304.
2024 197  9   2.8   0.2   8.0  307.
2024 197 10   2.9  -0.0   8.3  307.
2024 197 11   2.5   0.8   9.2  306.
2024 197 12   2.2  -0.2  11.1  307.
2024 197 13   2.8  -2.1  12.9  310.
2024 197 14   3.8  -3.1  13.2  311.
2024 197 15   3.7  -2.9  13.1  302.
2024 197 16   3.4  -2.7  12.4  301.
2024 197 17   4.5  -2.9   9.0  307.
2024 197 18   5.1  -3.0   8.0  310.
2024 197 19   4.6  -2.9   9.2  315.
2024 197 20   3.2  -1.6  12.7  316.
2024 197 21   3.2  -1.1  13.3  314.
2024 197 22   8.1  -3.2   9.4  318.
2024 197 23  10.5  -6.4   8.7  347.
2024 198  0  11.2  -4.9   8.3  348.
2024 198  1  12.4  -3.2   6.8  350.
2024 198  2  12.3  -0.3   9.1  339.
2024 198  3  12.4   3.7  10.8  334.
2024 198  4  13.7   5.3  13.5  341.
2024 198  5  16.9   3.0   7.4  377.
2024 198  6  17.1   3.5   7.4  370.
2024 198  7  16.2   4.5  11.8  356.
2024 198  8  16.1   7.4  14.7  361.
2024 198  9  16.1  11.5  12.3  365.
2024 198 10  15.1  11.2  14.7  360.
2024 198 11  14.3  11.3  15.5  350.
2024 198 12  14.3  12.0  12.6  353.
2024 198 13  13.7   9.9  11.4  347.
2024 198 14  13.4  10.8  11.5  351.
2024 198 15  13.4  11.2  11.0  356.
2024 198 16  13.6  10.7   7.7  355.
2024 198 17   8.6   2.6  16.4  370.
2024 198 18   8.4   4.0  15.4  384.
2024 198 19   8.9   3.3   9.1  386.
2024 198 20   9.0   4.8   9.8  382.
2024 198 21   8.3  -1.4   9.2  387.
2024 198 22   7.8   2.2   8.2  391.
2024 198 23   8.2   4.0   7.3  396.
2024 199  0   8.2   4.0   6.7  396.
2024 199  1   8.1   3.1   6.1  389.
2024 199  2   7.6   1.6   6.8  384.
2024 199  3   7.5   1.3   6.2  379.
2024 199  4   7.2  -0.9   6.5  352.
2024 199  5   7.4  -3.6   6.5  358.
2024 199  6   7.3  -1.7   7.1  355.
2024 199  7   7.2   3.2   6.7  352.
2024 199  8   6.4   2.4   6.5  355.
2024 199  9   6.4  -2.9   6.7  346.
2024 199 10   6.1  -1.9   6.7  361.
2024 199 11   6.6  -3.5   5.6  356.
2024 199 12   6.3  -4.7   6.0  355.
2024 199 13   5.9  -4.0   5.8  351.
2024 199 14   5.5  -2.3   5.2  349.
2024 199 15   4.7  -0.3   5.0  352.
2024 199 16   4.5   0.5   4.5  350.
2024 199 17   4.9  -1.3   3.8  351.
2024 199 18   4.9  -1.6   3.8  350.
2024 199 19   4.8  -1.9   4.2  360.
2024 199 20   4.7   0.1   4.7  386.
2024 199 21   4.8  -0.4   5.0  381.
2024 199 22   4.6   0.0   5.2  371.
2024 199 23   5.1   1.7   4.9  380.
2024 200  0   4.5   1.2   5.1  371.
2024 200  1   4.3   2.6   5.0  361.
2024 200  2   4.1   1.5   4.8  356.
2024 200  3   4.0   2.3   4.6  359.
2024 200  4   4.3   0.2   4.4  350.
2024 200  5   4.3   0.5   4.4  355.
2024 200  6   4.4   0.1   4.8  357.
2024 200  7   4.4  -1.6   4.7  356.
2024 200  8   4.2  -0.4   4.8  348.
2024 200  9   3.9  -0.1   4.7  352.
2024 200 10   4.0  -0.0   5.0  347.
2024 200 11   3.7  -0.8   6.2  357.
2024 200 12   4.3  -1.7   6.5  352.
2024 200 13   4.4  -2.8   6.6  348.
2024 200 14   4.4  -2.2   6.9  349.
2024 200 15   4.2  -1.4   6.9  346.
2024 200 16   4.5   0.7   6.6  335.
2024 200 17   5.1   0.1   6.8  333.
2024 200 18   5.2   1.7   7.4  342.
2024 200 19   5.1   3.7   5.9  327.
2024 200 20   4.9   2.5   5.9  325.
2024 200 21   4.5   1.2   6.2  326.
2024 200 22   4.0   0.9   7.5  331.
2024 200 23   3.5   1.4   8.7  329.
2024 201  0   4.2   0.5   8.7  317.
2024 201  1   3.9  -0.7   9.7  316.
2024 201  2   4.4  -1.7   8.9  308.
2024 201  3   4.7  -1.4   8.9  301.
2024 201  4   4.9  -1.3   8.6  292.
2024 201  5   4.3  -1.3  10.6  297.
2024 201  6   3.4  -2.9  14.1  308.
2024 201  7   3.8  -2.8  12.7  305.
2024 201  8   4.2  -3.2  11.9  301.
2024 201  9   3.8  -1.9  12.9  300.
2024 201 10   3.9   0.4  15.5  311.
2024 201 11   4.7   2.6  15.0  321.
2024 201 12   3.8   2.3  14.9  324.
2024 201 13   3.5   1.7  13.1  328.
2024 201 14   2.8   2.0  12.3  325.
2024 201 15   3.3   0.5  15.7  327.
2024 201 16   4.3   2.6  15.4  339.
2024 201 17   5.4   1.6  12.0  334.
2024 201 18   6.5  -1.3   9.5  331.
2024 201 19   6.0  -2.0 999.9 9999.
2024 201 20   5.5   1.9 999.9 9999.
2024 201 21   4.9   3.0 999.9 9999.
2024 201 22   4.8   2.6 999.9 9999.
2024 201 23   5.3   1.9 999.9 9999.
2024 202  0   6.1   2.0 999.9 9999.
2024 202  1   6.0   3.1 999.9 9999.
2024 202  2   5.4   1.6 999.9 9999.
2024 202  3   3.4  -0.9   8.0  372.
2024 202  4   4.5   1.1 999.9 9999.
2024 202  5   5.9   2.4 999.9 9999.
2024 202  6   5.1  -0.4 999.9 9999.
2024 202  7   5.5  -3.5 999.9 9999.
2024 202  8   6.1  -1.3 999.9 9999.
2024 202  9   8.4  -0.8   9.5  353.
2024 202 10  10.5   6.2 999.9 9999.
2024 202 11   7.1   6.3 999.9 9999.
2024 202 12   4.8   3.9   8.4  345.
2024 202 13   4.8   4.1   8.6  345.
2024 202 14   4.0   2.0 999.9 9999.
2024 202 15   5.3  -2.1   3.1  340.
2024 202 16   4.2   0.4   4.6  342.
2024 202 17   5.3   3.0   3.7  344.
2024 202 18   5.9   1.0   3.1  342.
2024 202 19   6.0  -0.6   3.3  340.
2024 202 20   5.8   2.2   4.2  338.
2024 202 21   4.7   1.3   5.5  341.
2024 202 22   5.4   0.1   4.3  336.
2024 202 23   5.0  -0.8   4.3  331.
2024 203  0   4.9  -1.0   3.9  329.
2024 203  1   4.2  -0.6   4.5  325.
2024 203  2   4.0  -0.7   4.4  319.
2024 203  3   3.5   0.4   4.6  321.
2024 203  4   3.4   2.2   5.5  318.
2024 203  5   3.2   1.5   5.7  316.
2024 203  6   2.7   1.7   6.1  317.
2024 203  7   2.6   2.2   6.5  320.
2024 203  8   2.5   1.8   6.5  325.
2024 203  9   2.5   1.1   6.8  326.
2024 203 10   3.0   1.3   7.1  329.
2024 203 11   3.9   2.0   9.5  341.
2024 203 12   3.1   1.4  10.7  342.
2024 203 13   3.4   0.5  11.5  338.
2024 203 14   3.4  -0.9  11.4  336.
2024 203 15   3.1  -1.4   9.3  332.
2024 203 16   4.4  -2.4   6.4  323.
2024 203 17   4.9  -3.0   6.3  327.
2024 203 18   5.1  -4.6   6.2  329.
2024 203 19   5.0  -4.6   6.3  329.
2024 203 20   5.0  -4.7 999.9 9999.
2024 203 21   4.5  -3.9   9.7  325.
2024 203 22   4.8  -4.0   7.2  320.
2024 203 23   4.5  -4.1   9.6  313.
2024 204  0   5.0  -4.4 999.9 9999.
2024 204  1   4.7  -4.4   9.2  308.
2024 204  2   4.7  -4.4  11.2  298.
2024 204  3   5.2  -4.7 999.9 9999.
2024 204  4   5.2  -4.8  10.0  297.
2024 204  5   5.6  -5.3 999.9 9999.
2024 204  6   5.1  -4.9  10.6  299.
2024 204  7   5.1  -5.0  11.1  301.
2024 204  8   6.4  -6.2   7.5  302.
2024 204  9   6.4  -6.1   8.3  303.
2024 204 10   6.4  -5.8   8.7  302.
2024 204 11   6.3  -5.7  11.2  301.
2024 204 12   6.1  -5.9  11.6  301.
2024 204 13   6.5  -6.3  10.8  292.
2024 204 14   6.4  -6.1  14.1  303.
2024 204 15   6.9  -6.7  12.0  300.
2024 204 16   7.4  -6.8  11.6  297.
2024 204 17   7.6  -5.4  11.4  291.
2024 204 18   8.8  -7.1   8.7  302.
2024 204 19   9.0  -7.4   9.8  305.
2024 204 20   7.6  -6.7  13.4  304.
2024 204 21   7.0  -6.1  14.8  291.
2024 204 22   5.9   0.6   9.3  280.
2024 204 23   5.6   4.0  13.2  289.
2024 205  0   5.5   4.7  13.2  286.
2024 205  1   4.7   4.1  13.3  287.
2024 205  2   5.8   5.6  11.3  286.
2024 205  3   4.8   3.2  14.4  290.
2024 205  4   4.5   1.2  15.2  298.
2024 205  5   5.4   4.2  14.3  296.
2024 205  6   5.2   4.1  14.5  295.
2024 205  7   4.9   3.2  13.8  299.
2024 205  8   4.7   4.3  14.4  299.
2024 205  9   4.4   3.4  14.6  298.
2024 205 10   4.1   1.3  16.6  289.
2024 205 11   3.3   1.8  17.8  288.
2024 205 12   4.8   3.6  15.6  287.
2024 205 13   5.8   2.2  12.1  273.
2024 205 14   6.1   2.1   9.6  266.
2024 205 15   6.5   4.5   9.0  263.
2024 205 16   6.3   3.9   8.6  267.
2024 205 17   6.3   3.0   8.6  266.
2024 205 18   6.0   3.0   8.9  265.
2024 205 19   5.8   2.8   9.0  262.
2024 205 20   6.0   2.0   8.0  259.
2024 205 21  12.5   5.4   8.4  258.
2024 205 22  16.5   8.4  24.7  311.
2024 205 23  17.2  11.1  25.8  306.
2024 206  0  17.5  10.3  20.0  315.
2024 206  1  17.4  10.2  15.2  319.
2024 206  2  16.6   9.0  16.6  308.
2024 206  3  16.6   9.5  16.4  313.
2024 206  4  16.7   7.0  15.1  325.
2024 206  5  16.0   7.7  14.8  323.
2024 206  6  14.5   5.7  16.7  316.
2024 206  7  14.2   2.7  15.1  308.
2024 206  8  13.6   0.5  12.7  312.
2024 206  9  13.3   1.8  10.1  313.
2024 206 10  12.0   0.8  13.0  325.
2024 206 11  10.6   0.7  16.0  339.
2024 206 12  10.5   1.5  14.9  343.
2024 206 13   8.5   0.6  14.1  345.
2024 206 14   8.9   5.9  10.5  347.
2024 206 15   8.6   7.6  10.6  348.
2024 206 16   7.3   6.2  10.4  352.
2024 206 17   7.0   5.3   9.5  344.
2024 206 18   6.1   3.3   7.7  313.
2024 206 19   6.4   4.2  11.4  316.
2024 206 20   7.4   4.2   9.4  314.
2024 206 21   7.8   3.0   8.2  296.
2024 206 22   7.2   4.6   9.3  301.
2024 206 23   8.3   3.0   8.5  297.
2024 207  0   7.8   5.0  10.2  309.
2024 207  1   7.3   3.0  11.9  310.
2024 207  2   6.5   2.9  11.5  312.
2024 207  3   6.2   0.2  14.4  314.
2024 207  4   6.5   0.9  15.8  314.
2024 207  5   8.8   6.1  12.0  309.
2024 207  6   6.4   3.5  12.5  310.
2024 207  7   7.4   1.2  10.9  311.
2024 207  8   9.3   4.9   9.9  311.
2024 207  9   9.3   7.4   8.1  302.
2024 207 10   9.2   8.0   9.6  312.
2024 207 11   9.9   9.3   8.9  307.
2024 207 12  10.5   9.0   8.8  311.
2024 207 13  11.0   9.3   9.1  324.
2024 207 14   9.0   0.2   5.6  366.
2024 207 15  11.2  -5.1   4.3  387.
2024 207 16  11.6  -2.0   5.2  389.
2024 207 17  12.7  -1.3   5.4  375.
2024 207 18  12.6  -6.3   6.3  385.
2024 207 19  13.6   1.4   6.9  385.
2024 207 20  13.6   7.1   9.0  406.
2024 207 21  13.3  -0.6   8.5  388.
2024 207 22  13.3  -2.7  10.6  387.
2024 207 23  18.3   8.3   9.3  408.
2024 208  0  18.4  -4.5   6.7  436.
2024 208  1  15.9  -5.2   5.9  499.
2024 208  2  12.7  -3.2   7.6  502.
2024 208  3  10.1  -2.5  18.4  511.
2024 208  4  10.0  -6.5  14.7  508.
2024 208  5  11.7  -6.9  10.1  522.
2024 208  6   8.5  -3.0   4.5  562.
2024 208  7   5.6   0.9   3.5  561.
2024 208  8   5.2   0.4   3.2  550.
2024 208  9   5.5  -1.4   3.1  570.
2024 208 10   4.7  -1.0   4.9  541.
2024 208 11   5.8  -3.3   5.6  540.
2024 208 12   6.4  -0.0   5.6  537.
2024 208 13   6.5  -3.3   7.0  533.
2024 208 14   6.9  -5.5   6.6  540.
2024 208 15   7.1  -4.8   6.2  533.
2024 208 16   6.5  -3.7   5.3  525.
2024 208 17   6.6  -0.7   4.3  527.
2024 208 18   6.4  -3.1   4.5  520.
2024 208 19   6.3   0.4   3.8  509.
2024 208 20   5.9   0.9   4.0  511.
2024 208 21   6.0   2.4   3.7  505.
2024 208 22   5.9  -1.1   3.3  484.
2024 208 23   6.1   2.6   3.1  503.
2024 209  0   5.3   2.5 999.9 9999.
2024 209  1   6.2   4.8 999.9 9999.
2024 209  2   7.3   4.7   5.2  485.
2024 209  3   7.3   1.3   4.8  464.
2024 209  4   6.8  -0.4   5.6  458.
2024 209  5   6.5  -3.2   5.1  454.
2024 209  6   5.8  -3.4   5.8  439.
2024 209  7   6.8  -4.0   4.4  463.
2024 209  8   7.1  -5.8   5.1  461.
2024 209  9   7.8  -5.4   5.0  445.
2024 209 10   7.9  -2.2   4.9  444.
2024 209 11   6.9  -1.3   4.5  438.
2024 209 12   6.5  -2.0   5.1  420.
2024 209 13   6.6  -5.7   5.5  444.
2024 209 14   7.3  -3.5   6.3  429.
2024 209 15   6.8   0.6   6.0  421.
2024 209 16   6.4   2.7   5.7  402.
2024 209 17   6.1   2.1   5.1  408.
2024 209 18   6.2   0.0   4.8  421.
2024 209 19   6.2   1.2   4.5  424.
2024 209 20   6.2   2.1   4.6  424.
2024 209 21   5.7   1.3   5.0  430.
2024 209 22   5.3   0.2   4.6  421.
2024 209 23   5.4   1.4   4.5  419.
2024 210  0   5.1   0.7   4.3  416.
2024 210  1   5.5   1.5   4.2  405.
2024 210  2   5.2   2.8   4.2  392.
2024 210  3   5.0   0.1   4.5  403.
2024 210  4   5.0   0.9   4.3  394.
2024 210  5   4.6   1.1   3.9  388.
2024 210  6   4.2  -0.4   4.4  411.
2024 210  7   4.3  -0.8   4.5  425.
2024 210  8   4.0  -0.8   4.5  408.
2024 210  9   4.3  -0.3   4.7  397.
2024 210 10   4.2  -0.6   4.9  396.
2024 210 11   3.9  -0.6   5.3  395.
2024 210 12   3.4  -1.5   5.9  399.
2024 210 13   4.4  -1.8   5.8  409.
2024 210 14   4.6  -3.1   5.8  406.
2024 210 15   4.5  -3.1   5.7  412.
2024 210 16   4.6  -3.2   5.9  413.
2024 210 17   4.7  -1.9   6.0  401.
2024 210 18   4.6  -1.1   6.1  386.
2024 210 19   4.6  -3.2   6.7  400.
2024 210 20   5.5  -3.5   6.9  408.
2024 210 21   5.7  -5.1   6.9  398.
2024 210 22   5.9  -2.7   7.0  386.
2024 210 23   5.8  -1.3   6.6  392.
2024 211  0   5.3  -2.2   6.6  396.
2024 211  1   5.2  -0.6   6.5  377.
2024 211  2   5.1   3.0   6.4  387.
2024 211  3   4.1   2.5   6.3  371.
2024 211  4   3.7   0.6   6.5  379.
2024 211  5   3.9  -1.7   6.5  366.
2024 211  6   5.0  -3.4   6.0  363.
2024 211  7   4.9  -4.2   6.0  362.
2024 211  8   4.8   0.3   6.1  353.
2024 211  9   5.1   2.2   6.0  357.
2024 211 10   4.7  -1.8   5.7  348.
2024 211 11   4.8  -2.9   5.8  356.
2024 211 12   6.0  -1.9   6.5  351.
2024 211 13   6.4   1.8   8.4  356.
2024 211 14   6.7   2.0   8.9  366.
2024 211 15   6.8   3.1   8.6  357.
2024 211 16   6.9   4.8   9.2  362.
2024 211 17   7.0   1.8   9.4  367.
2024 211 18   6.4   0.7   8.0  350.
2024 211 19   5.9   1.1   6.9  338.
2024 211 20   5.2  -0.5   6.0  326.
2024 211 21   5.2   0.3   5.6  325.
2024 211 22   4.7   0.3   4.9  318.
2024 211 23   4.7   0.2   4.4  316.
2024 212  0  10.3   2.9   9.7  376.
2024 212  1  15.9   6.0  17.9  464.
2024 212  2  16.3  -8.6  14.8  495.
2024 212  3  15.6  -6.0  15.8  498.
2024 212  4  14.3   0.5  21.2  493.
2024 212  5  12.5  -4.1  28.2  498.
2024 212  6  11.5  -3.5  23.3  489.
2024 212  7   9.9  -2.8  27.5  459.
2024 212  8  10.6  -3.3  22.9  477.
2024 212  9  10.0  -2.2  26.0  466.
2024 212 10  10.4  -0.4  18.1  469.
2024 212 11  11.1   1.5  13.7  485.
2024 212 12  10.3   2.0  12.5  481.
2024 212 13   9.3   1.8  12.7  477.
2024 212 14   8.2   0.5  12.8  458.
2024 212 15   7.6  -1.7  14.9  447.
2024 212 16   8.4  -0.7  10.9  443.
2024 212 17   8.7   0.2  12.5  424.
2024 212 18   8.4   0.4  12.2  436.
2024 212 19   8.1   1.8  12.8  432.
2024 212 20   6.9   0.8  13.0  432.
2024 212 21   6.2   1.9  13.4  430.
2024 212 22   6.2   2.7   9.9  423.
